,S,I,R
9399,386.0,0.0,14.0
9400,386.0,0.0,14.0
9401,386.0,0.0,14.0
9402,386.0,0.0,14.0
9403,386.0,0.0,14.0
9404,386.0,0.0,14.0
9405,386.0,0.0,14.0
9406,386.0,0.0,14.0
9407,387.0,0.0,13.0
9408,387.0,0.0,13.0
9409,387.0,0.0,13.0
9410,387.0,0.0,13.0
9411,387.0,0.0,13.0
9412,387.0,0.0,13.0
9413,387.0,0.0,13.0
9414,387.0,0.0,13.0
9415,387.0,0.0,13.0
9416,387.0,0.0,13.0
9417,387.0,0.0,13.0
9418,387.0,0.0,13.0
9419,387.0,0.0,13.0
9420,387.0,0.0,13.0
9421,387.0,0.0,13.0
9422,387.0,0.0,13.0
9423,387.0,0.0,13.0
9424,387.0,0.0,13.0
9425,387.0,0.0,13.0
9426,387.0,0.0,13.0
9427,387.0,0.0,13.0
9428,387.0,0.0,13.0
9429,387.0,0.0,13.0
9430,387.0,0.0,13.0
9431,387.0,0.0,13.0
9432,387.0,0.0,13.0
9433,387.0,0.0,13.0
9434,387.0,0.0,13.0
9435,387.0,0.0,13.0
9436,387.0,0.0,13.0
9437,387.0,0.0,13.0
9438,387.0,0.0,13.0
9439,387.0,0.0,13.0
9440,387.0,0.0,13.0
9441,387.0,0.0,13.0
9442,387.0,0.0,13.0
9443,387.0,0.0,13.0
9444,387.0,0.0,13.0
9445,387.0,0.0,13.0
9446,387.0,0.0,13.0
9447,387.0,0.0,13.0
9448,387.0,0.0,13.0
9449,387.0,0.0,13.0
9450,387.0,0.0,13.0
9451,387.0,0.0,13.0
9452,387.0,0.0,13.0
9453,387.0,0.0,13.0
9454,387.0,0.0,13.0
9455,387.0,0.0,13.0
9456,387.0,0.0,13.0
9457,387.0,0.0,13.0
9458,387.0,0.0,13.0
9459,387.0,0.0,13.0
9460,387.0,0.0,13.0
9461,387.0,0.0,13.0
9462,387.0,0.0,13.0
9463,387.0,0.0,13.0
9464,387.0,0.0,13.0
9465,387.0,0.0,13.0
9466,387.0,0.0,13.0
9467,387.0,0.0,13.0
9468,387.0,0.0,13.0
9469,387.0,0.0,13.0
9470,387.0,0.0,13.0
9471,387.0,0.0,13.0
9472,387.0,0.0,13.0
9473,387.0,0.0,13.0
9474,387.0,0.0,13.0
9475,387.0,0.0,13.0
9476,387.0,0.0,13.0
9477,387.0,0.0,13.0
9478,387.0,0.0,13.0
9479,387.0,0.0,13.0
9480,387.0,0.0,13.0
9481,387.0,0.0,13.0
9482,387.0,0.0,13.0
9483,387.0,0.0,13.0
9484,387.0,0.0,13.0
9485,387.0,0.0,13.0
9486,387.0,0.0,13.0
9487,387.0,0.0,13.0
9488,387.0,0.0,13.0
9489,387.0,0.0,13.0
9490,387.0,0.0,13.0
9491,387.0,0.0,13.0
9492,387.0,0.0,13.0
9493,387.0,0.0,13.0
9494,387.0,0.0,13.0
9495,387.0,0.0,13.0
9496,387.0,0.0,13.0
9497,387.0,0.0,13.0
9498,387.0,0.0,13.0
9499,387.0,0.0,13.0
9500,387.0,0.0,13.0
9501,387.0,0.0,13.0
9502,387.0,0.0,13.0
9503,387.0,0.0,13.0
9504,387.0,0.0,13.0
9505,387.0,0.0,13.0
9506,387.0,0.0,13.0
9507,387.0,0.0,13.0
9508,387.0,0.0,13.0
9509,387.0,0.0,13.0
9510,387.0,0.0,13.0
9511,387.0,0.0,13.0
9512,387.0,0.0,13.0
9513,387.0,0.0,13.0
9514,387.0,0.0,13.0
9515,387.0,0.0,13.0
9516,387.0,0.0,13.0
9517,387.0,0.0,13.0
9518,387.0,0.0,13.0
9519,387.0,0.0,13.0
9520,387.0,0.0,13.0
9521,387.0,0.0,13.0
9522,387.0,0.0,13.0
9523,387.0,0.0,13.0
9524,387.0,0.0,13.0
9525,387.0,0.0,13.0
9526,387.0,0.0,13.0
9527,387.0,0.0,13.0
9528,387.0,0.0,13.0
9529,387.0,0.0,13.0
9530,387.0,0.0,13.0
9531,387.0,0.0,13.0
9532,387.0,0.0,13.0
9533,387.0,0.0,13.0
9534,387.0,0.0,13.0
9535,387.0,0.0,13.0
9536,387.0,0.0,13.0
9537,387.0,0.0,13.0
9538,387.0,0.0,13.0
9539,387.0,0.0,13.0
9540,387.0,0.0,13.0
9541,387.0,0.0,13.0
9542,387.0,0.0,13.0
9543,387.0,0.0,13.0
9544,387.0,0.0,13.0
9545,387.0,0.0,13.0
9546,387.0,0.0,13.0
9547,387.0,0.0,13.0
9548,387.0,0.0,13.0
9549,387.0,0.0,13.0
9550,387.0,0.0,13.0
9551,387.0,0.0,13.0
9552,387.0,0.0,13.0
9553,387.0,0.0,13.0
9554,387.0,0.0,13.0
9555,387.0,0.0,13.0
9556,387.0,0.0,13.0
9557,387.0,0.0,13.0
9558,387.0,0.0,13.0
9559,387.0,0.0,13.0
9560,387.0,0.0,13.0
9561,387.0,0.0,13.0
9562,387.0,0.0,13.0
9563,387.0,0.0,13.0
9564,387.0,0.0,13.0
9565,387.0,0.0,13.0
9566,387.0,0.0,13.0
9567,387.0,0.0,13.0
9568,387.0,0.0,13.0
9569,387.0,0.0,13.0
9570,387.0,0.0,13.0
9571,387.0,0.0,13.0
9572,387.0,0.0,13.0
9573,387.0,0.0,13.0
9574,387.0,0.0,13.0
9575,387.0,0.0,13.0
9576,387.0,0.0,13.0
9577,387.0,0.0,13.0
9578,387.0,0.0,13.0
9579,387.0,0.0,13.0
9580,387.0,0.0,13.0
9581,387.0,0.0,13.0
9582,387.0,0.0,13.0
9583,387.0,0.0,13.0
9584,387.0,0.0,13.0
9585,387.0,0.0,13.0
9586,387.0,0.0,13.0
9587,387.0,0.0,13.0
9588,387.0,0.0,13.0
9589,387.0,0.0,13.0
9590,387.0,0.0,13.0
9591,387.0,0.0,13.0
9592,387.0,0.0,13.0
9593,387.0,0.0,13.0
9594,387.0,0.0,13.0
9595,387.0,0.0,13.0
9596,387.0,0.0,13.0
9597,387.0,0.0,13.0
9598,387.0,0.0,13.0
9599,387.0,0.0,13.0
9600,387.0,0.0,13.0
9601,387.0,0.0,13.0
9602,387.0,0.0,13.0
9603,387.0,0.0,13.0
9604,387.0,0.0,13.0
9605,387.0,0.0,13.0
9606,387.0,0.0,13.0
9607,387.0,0.0,13.0
9608,387.0,0.0,13.0
9609,387.0,0.0,13.0
9610,387.0,0.0,13.0
9611,387.0,0.0,13.0
9612,387.0,0.0,13.0
9613,387.0,0.0,13.0
9614,387.0,0.0,13.0
9615,387.0,0.0,13.0
9616,387.0,0.0,13.0
9617,387.0,0.0,13.0
9618,387.0,0.0,13.0
9619,387.0,0.0,13.0
9620,387.0,0.0,13.0
9621,387.0,0.0,13.0
9622,387.0,0.0,13.0
9623,387.0,0.0,13.0
9624,387.0,0.0,13.0
9625,387.0,0.0,13.0
9626,387.0,0.0,13.0
9627,387.0,0.0,13.0
9628,387.0,0.0,13.0
9629,387.0,0.0,13.0
9630,387.0,0.0,13.0
9631,387.0,0.0,13.0
9632,387.0,0.0,13.0
9633,387.0,0.0,13.0
9634,387.0,0.0,13.0
9635,387.0,0.0,13.0
9636,387.0,0.0,13.0
9637,387.0,0.0,13.0
9638,387.0,0.0,13.0
9639,387.0,0.0,13.0
9640,387.0,0.0,13.0
9641,387.0,0.0,13.0
9642,387.0,0.0,13.0
9643,387.0,0.0,13.0
9644,387.0,0.0,13.0
9645,387.0,0.0,13.0
9646,387.0,0.0,13.0
9647,387.0,0.0,13.0
9648,387.0,0.0,13.0
9649,387.0,0.0,13.0
9650,387.0,0.0,13.0
9651,387.0,0.0,13.0
9652,387.0,0.0,13.0
9653,387.0,0.0,13.0
9654,387.0,0.0,13.0
9655,387.0,0.0,13.0
9656,387.0,0.0,13.0
9657,387.0,0.0,13.0
9658,387.0,0.0,13.0
9659,387.0,0.0,13.0
9660,387.0,0.0,13.0
9661,387.0,0.0,13.0
9662,387.0,0.0,13.0
9663,387.0,0.0,13.0
9664,387.0,0.0,13.0
9665,387.0,0.0,13.0
9666,387.0,0.0,13.0
9667,387.0,0.0,13.0
9668,387.0,0.0,13.0
9669,387.0,0.0,13.0
9670,387.0,0.0,13.0
9671,387.0,0.0,13.0
9672,387.0,0.0,13.0
9673,387.0,0.0,13.0
9674,387.0,0.0,13.0
9675,387.0,0.0,13.0
9676,387.0,0.0,13.0
9677,387.0,0.0,13.0
9678,387.0,0.0,13.0
9679,387.0,0.0,13.0
9680,387.0,0.0,13.0
9681,387.0,0.0,13.0
9682,387.0,0.0,13.0
9683,387.0,0.0,13.0
9684,387.0,0.0,13.0
9685,387.0,0.0,13.0
9686,387.0,0.0,13.0
9687,387.0,0.0,13.0
9688,387.0,0.0,13.0
9689,387.0,0.0,13.0
9690,387.0,0.0,13.0
9691,387.0,0.0,13.0
9692,387.0,0.0,13.0
9693,387.0,0.0,13.0
9694,387.0,0.0,13.0
9695,387.0,0.0,13.0
9696,387.0,0.0,13.0
9697,387.0,0.0,13.0
9698,387.0,0.0,13.0
9699,387.0,0.0,13.0
9700,387.0,0.0,13.0
9701,387.0,0.0,13.0
9702,387.0,0.0,13.0
9703,387.0,0.0,13.0
9704,387.0,0.0,13.0
9705,387.0,0.0,13.0
9706,387.0,0.0,13.0
9707,387.0,0.0,13.0
9708,387.0,0.0,13.0
9709,387.0,0.0,13.0
9710,387.0,0.0,13.0
9711,387.0,0.0,13.0
9712,387.0,0.0,13.0
9713,387.0,0.0,13.0
9714,387.0,0.0,13.0
9715,387.0,0.0,13.0
9716,387.0,0.0,13.0
9717,387.0,0.0,13.0
9718,387.0,0.0,13.0
9719,387.0,0.0,13.0
9720,387.0,0.0,13.0
9721,387.0,0.0,13.0
9722,387.0,0.0,13.0
9723,387.0,0.0,13.0
9724,387.0,0.0,13.0
9725,387.0,0.0,13.0
9726,387.0,0.0,13.0
9727,387.0,0.0,13.0
9728,387.0,0.0,13.0
9729,387.0,0.0,13.0
9730,387.0,0.0,13.0
9731,387.0,0.0,13.0
9732,387.0,0.0,13.0
9733,387.0,0.0,13.0
9734,387.0,0.0,13.0
9735,387.0,0.0,13.0
9736,387.0,0.0,13.0
9737,387.0,0.0,13.0
9738,387.0,0.0,13.0
9739,387.0,0.0,13.0
9740,387.0,0.0,13.0
9741,387.0,0.0,13.0
9742,387.0,0.0,13.0
9743,387.0,0.0,13.0
9744,387.0,0.0,13.0
9745,387.0,0.0,13.0
9746,387.0,0.0,13.0
9747,387.0,0.0,13.0
9748,387.0,0.0,13.0
9749,387.0,0.0,13.0
9750,387.0,0.0,13.0
9751,387.0,0.0,13.0
9752,387.0,0.0,13.0
9753,387.0,0.0,13.0
9754,387.0,0.0,13.0
9755,387.0,0.0,13.0
9756,387.0,0.0,13.0
9757,387.0,0.0,13.0
9758,387.0,0.0,13.0
9759,387.0,0.0,13.0
9760,387.0,0.0,13.0
9761,387.0,0.0,13.0
9762,387.0,0.0,13.0
9763,387.0,0.0,13.0
9764,387.0,0.0,13.0
9765,387.0,0.0,13.0
9766,387.0,0.0,13.0
9767,387.0,0.0,13.0
9768,387.0,0.0,13.0
9769,387.0,0.0,13.0
9770,387.0,0.0,13.0
9771,387.0,0.0,13.0
9772,387.0,0.0,13.0
9773,387.0,0.0,13.0
9774,387.0,0.0,13.0
9775,387.0,0.0,13.0
9776,387.0,0.0,13.0
9777,387.0,0.0,13.0
9778,387.0,0.0,13.0
9779,387.0,0.0,13.0
9780,387.0,0.0,13.0
9781,387.0,0.0,13.0
9782,387.0,0.0,13.0
9783,387.0,0.0,13.0
9784,387.0,0.0,13.0
9785,387.0,0.0,13.0
9786,387.0,0.0,13.0
9787,387.0,0.0,13.0
9788,387.0,0.0,13.0
9789,387.0,0.0,13.0
9790,387.0,0.0,13.0
9791,387.0,0.0,13.0
9792,387.0,0.0,13.0
9793,387.0,0.0,13.0
9794,387.0,0.0,13.0
9795,387.0,0.0,13.0
9796,387.0,0.0,13.0
9797,387.0,0.0,13.0
9798,387.0,0.0,13.0
9799,387.0,0.0,13.0
9800,387.0,0.0,13.0
9801,387.0,0.0,13.0
9802,387.0,0.0,13.0
9803,387.0,0.0,13.0
9804,387.0,0.0,13.0
9805,387.0,0.0,13.0
9806,387.0,0.0,13.0
9807,387.0,0.0,13.0
9808,387.0,0.0,13.0
9809,387.0,0.0,13.0
9810,387.0,0.0,13.0
9811,387.0,0.0,13.0
9812,387.0,0.0,13.0
9813,387.0,0.0,13.0
9814,387.0,0.0,13.0
9815,387.0,0.0,13.0
9816,387.0,0.0,13.0
9817,387.0,0.0,13.0
9818,387.0,0.0,13.0
9819,387.0,0.0,13.0
9820,387.0,0.0,13.0
9821,387.0,0.0,13.0
9822,387.0,0.0,13.0
9823,387.0,0.0,13.0
9824,387.0,0.0,13.0
9825,387.0,0.0,13.0
9826,387.0,0.0,13.0
9827,387.0,0.0,13.0
9828,387.0,0.0,13.0
9829,387.0,0.0,13.0
9830,387.0,0.0,13.0
9831,387.0,0.0,13.0
9832,387.0,0.0,13.0
9833,387.0,0.0,13.0
9834,387.0,0.0,13.0
9835,387.0,0.0,13.0
9836,387.0,0.0,13.0
9837,387.0,0.0,13.0
9838,387.0,0.0,13.0
9839,387.0,0.0,13.0
9840,387.0,0.0,13.0
9841,387.0,0.0,13.0
9842,387.0,0.0,13.0
9843,387.0,0.0,13.0
9844,387.0,0.0,13.0
9845,387.0,0.0,13.0
9846,387.0,0.0,13.0
9847,387.0,0.0,13.0
9848,387.0,0.0,13.0
9849,387.0,0.0,13.0
9850,387.0,0.0,13.0
9851,387.0,0.0,13.0
9852,387.0,0.0,13.0
9853,387.0,0.0,13.0
9854,387.0,0.0,13.0
9855,387.0,0.0,13.0
9856,387.0,0.0,13.0
9857,387.0,0.0,13.0
9858,387.0,0.0,13.0
9859,387.0,0.0,13.0
9860,387.0,0.0,13.0
9861,387.0,0.0,13.0
9862,387.0,0.0,13.0
9863,387.0,0.0,13.0
9864,387.0,0.0,13.0
9865,387.0,0.0,13.0
9866,387.0,0.0,13.0
9867,387.0,0.0,13.0
9868,387.0,0.0,13.0
9869,387.0,0.0,13.0
9870,387.0,0.0,13.0
9871,387.0,0.0,13.0
9872,387.0,0.0,13.0
9873,387.0,0.0,13.0
9874,387.0,0.0,13.0
9875,387.0,0.0,13.0
9876,387.0,0.0,13.0
9877,387.0,0.0,13.0
9878,387.0,0.0,13.0
9879,387.0,0.0,13.0
9880,387.0,0.0,13.0
9881,387.0,0.0,13.0
9882,387.0,0.0,13.0
9883,387.0,0.0,13.0
9884,387.0,0.0,13.0
9885,387.0,0.0,13.0
9886,387.0,0.0,13.0
9887,387.0,0.0,13.0
9888,387.0,0.0,13.0
9889,387.0,0.0,13.0
9890,387.0,0.0,13.0
9891,387.0,0.0,13.0
9892,387.0,0.0,13.0
9893,387.0,0.0,13.0
9894,387.0,0.0,13.0
9895,387.0,0.0,13.0
9896,387.0,0.0,13.0
9897,387.0,0.0,13.0
9898,387.0,0.0,13.0
9899,387.0,0.0,13.0
9900,387.0,0.0,13.0
9901,387.0,0.0,13.0
9902,387.0,0.0,13.0
9903,387.0,0.0,13.0
9904,387.0,0.0,13.0
9905,387.0,0.0,13.0
9906,387.0,0.0,13.0
9907,387.0,0.0,13.0
9908,387.0,0.0,13.0
9909,387.0,0.0,13.0
9910,387.0,0.0,13.0
9911,387.0,0.0,13.0
9912,387.0,0.0,13.0
9913,387.0,0.0,13.0
9914,387.0,0.0,13.0
9915,387.0,0.0,13.0
9916,387.0,0.0,13.0
9917,387.0,0.0,13.0
9918,387.0,0.0,13.0
9919,387.0,0.0,13.0
9920,387.0,0.0,13.0
9921,387.0,0.0,13.0
9922,387.0,0.0,13.0
9923,387.0,0.0,13.0
9924,387.0,0.0,13.0
9925,387.0,0.0,13.0
9926,387.0,0.0,13.0
9927,387.0,0.0,13.0
9928,387.0,0.0,13.0
9929,387.0,0.0,13.0
9930,387.0,0.0,13.0
9931,387.0,0.0,13.0
9932,387.0,0.0,13.0
9933,387.0,0.0,13.0
9934,387.0,0.0,13.0
9935,387.0,0.0,13.0
9936,387.0,0.0,13.0
9937,387.0,0.0,13.0
9938,387.0,0.0,13.0
9939,387.0,0.0,13.0
9940,387.0,0.0,13.0
9941,387.0,0.0,13.0
9942,387.0,0.0,13.0
9943,387.0,0.0,13.0
9944,387.0,0.0,13.0
9945,387.0,0.0,13.0
9946,387.0,0.0,13.0
9947,387.0,0.0,13.0
9948,387.0,0.0,13.0
9949,387.0,0.0,13.0
9950,387.0,0.0,13.0
9951,387.0,0.0,13.0
9952,387.0,0.0,13.0
9953,387.0,0.0,13.0
9954,387.0,0.0,13.0
9955,387.0,0.0,13.0
9956,387.0,0.0,13.0
9957,387.0,0.0,13.0
9958,387.0,0.0,13.0
9959,387.0,0.0,13.0
9960,387.0,0.0,13.0
9961,387.0,0.0,13.0
9962,387.0,0.0,13.0
9963,387.0,0.0,13.0
9964,387.0,0.0,13.0
9965,387.0,0.0,13.0
9966,387.0,0.0,13.0
9967,387.0,0.0,13.0
9968,387.0,0.0,13.0
9969,387.0,0.0,13.0
9970,387.0,0.0,13.0
9971,387.0,0.0,13.0
9972,387.0,0.0,13.0
9973,387.0,0.0,13.0
9974,387.0,0.0,13.0
9975,387.0,0.0,13.0
9976,387.0,0.0,13.0
9977,387.0,0.0,13.0
9978,387.0,0.0,13.0
9979,387.0,0.0,13.0
9980,387.0,0.0,13.0
9981,387.0,0.0,13.0
9982,387.0,0.0,13.0
9983,387.0,0.0,13.0
9984,387.0,0.0,13.0
9985,387.0,0.0,13.0
9986,387.0,0.0,13.0
9987,387.0,0.0,13.0
9988,387.0,0.0,13.0
9989,387.0,0.0,13.0
9990,387.0,0.0,13.0
9991,387.0,0.0,13.0
9992,387.0,0.0,13.0
9993,387.0,0.0,13.0
9994,387.0,0.0,13.0
9995,387.0,0.0,13.0
9996,387.0,0.0,13.0
9997,387.0,0.0,13.0
9998,387.0,0.0,13.0
9999,387.0,0.0,13.0
10000,387.0,0.0,13.0
10001,387.0,0.0,13.0
10002,387.0,0.0,13.0
10003,387.0,0.0,13.0
10004,387.0,0.0,13.0
10005,387.0,0.0,13.0
10006,387.0,0.0,13.0
10007,387.0,0.0,13.0
10008,387.0,0.0,13.0
10009,387.0,0.0,13.0
10010,387.0,0.0,13.0
10011,387.0,0.0,13.0
10012,387.0,0.0,13.0
10013,387.0,0.0,13.0
10014,387.0,0.0,13.0
10015,387.0,0.0,13.0
10016,387.0,0.0,13.0
10017,387.0,0.0,13.0
10018,387.0,0.0,13.0
10019,387.0,0.0,13.0
10020,387.0,0.0,13.0
10021,387.0,0.0,13.0
10022,387.0,0.0,13.0
10023,387.0,0.0,13.0
10024,387.0,0.0,13.0
10025,387.0,0.0,13.0
10026,387.0,0.0,13.0
10027,387.0,0.0,13.0
10028,387.0,0.0,13.0
10029,387.0,0.0,13.0
10030,387.0,0.0,13.0
10031,387.0,0.0,13.0
10032,387.0,0.0,13.0
10033,387.0,0.0,13.0
10034,387.0,0.0,13.0
10035,387.0,0.0,13.0
10036,387.0,0.0,13.0
10037,387.0,0.0,13.0
10038,387.0,0.0,13.0
10039,387.0,0.0,13.0
10040,387.0,0.0,13.0
10041,387.0,0.0,13.0
10042,387.0,0.0,13.0
10043,387.0,0.0,13.0
10044,387.0,0.0,13.0
10045,387.0,0.0,13.0
10046,387.0,0.0,13.0
10047,387.0,0.0,13.0
10048,387.0,0.0,13.0
10049,387.0,0.0,13.0
10050,387.0,0.0,13.0
10051,387.0,0.0,13.0
10052,387.0,0.0,13.0
10053,387.0,0.0,13.0
10054,387.0,0.0,13.0
10055,387.0,0.0,13.0
10056,387.0,0.0,13.0
10057,387.0,0.0,13.0
10058,387.0,0.0,13.0
10059,387.0,0.0,13.0
10060,387.0,0.0,13.0
10061,387.0,0.0,13.0
10062,387.0,0.0,13.0
10063,387.0,0.0,13.0
10064,387.0,0.0,13.0
10065,387.0,0.0,13.0
10066,387.0,0.0,13.0
10067,387.0,0.0,13.0
10068,387.0,0.0,13.0
10069,387.0,0.0,13.0
10070,387.0,0.0,13.0
10071,387.0,0.0,13.0
10072,387.0,0.0,13.0
10073,387.0,0.0,13.0
10074,387.0,0.0,13.0
10075,387.0,0.0,13.0
10076,387.0,0.0,13.0
10077,387.0,0.0,13.0
10078,387.0,0.0,13.0
10079,387.0,0.0,13.0
10080,387.0,0.0,13.0
10081,387.0,0.0,13.0
10082,387.0,0.0,13.0
10083,387.0,0.0,13.0
10084,387.0,0.0,13.0
10085,387.0,0.0,13.0
10086,387.0,0.0,13.0
10087,387.0,0.0,13.0
10088,387.0,0.0,13.0
10089,387.0,0.0,13.0
10090,387.0,0.0,13.0
10091,387.0,0.0,13.0
10092,387.0,0.0,13.0
10093,387.0,0.0,13.0
10094,387.0,0.0,13.0
10095,387.0,0.0,13.0
10096,387.0,0.0,13.0
10097,387.0,0.0,13.0
10098,387.0,0.0,13.0
10099,387.0,0.0,13.0
10100,387.0,0.0,13.0
10101,387.0,0.0,13.0
10102,387.0,0.0,13.0
10103,387.0,0.0,13.0
10104,387.0,0.0,13.0
10105,387.0,0.0,13.0
10106,387.0,0.0,13.0
10107,387.0,0.0,13.0
10108,387.0,0.0,13.0
10109,387.0,0.0,13.0
10110,388.0,0.0,12.0
10111,388.0,0.0,12.0
10112,388.0,0.0,12.0
10113,388.0,0.0,12.0
10114,388.0,0.0,12.0
10115,388.0,0.0,12.0
10116,388.0,0.0,12.0
10117,388.0,0.0,12.0
10118,388.0,0.0,12.0
10119,388.0,0.0,12.0
10120,388.0,0.0,12.0
10121,388.0,0.0,12.0
10122,388.0,0.0,12.0
10123,388.0,0.0,12.0
10124,388.0,0.0,12.0
10125,388.0,0.0,12.0
10126,388.0,0.0,12.0
10127,388.0,0.0,12.0
10128,388.0,0.0,12.0
10129,388.0,0.0,12.0
10130,388.0,0.0,12.0
10131,388.0,0.0,12.0
10132,388.0,0.0,12.0
10133,388.0,0.0,12.0
10134,388.0,0.0,12.0
10135,388.0,0.0,12.0
10136,388.0,0.0,12.0
10137,388.0,0.0,12.0
10138,388.0,0.0,12.0
10139,388.0,0.0,12.0
10140,388.0,0.0,12.0
10141,388.0,0.0,12.0
10142,388.0,0.0,12.0
10143,388.0,0.0,12.0
10144,388.0,0.0,12.0
10145,388.0,0.0,12.0
10146,388.0,0.0,12.0
10147,388.0,0.0,12.0
10148,388.0,0.0,12.0
10149,388.0,0.0,12.0
10150,388.0,0.0,12.0
10151,388.0,0.0,12.0
10152,388.0,0.0,12.0
10153,388.0,0.0,12.0
10154,388.0,0.0,12.0
10155,388.0,0.0,12.0
10156,388.0,0.0,12.0
10157,388.0,0.0,12.0
10158,388.0,0.0,12.0
10159,388.0,0.0,12.0
10160,388.0,0.0,12.0
10161,388.0,0.0,12.0
10162,388.0,0.0,12.0
10163,388.0,0.0,12.0
10164,388.0,0.0,12.0
10165,388.0,0.0,12.0
10166,388.0,0.0,12.0
10167,388.0,0.0,12.0
10168,388.0,0.0,12.0
10169,388.0,0.0,12.0
10170,388.0,0.0,12.0
10171,388.0,0.0,12.0
10172,388.0,0.0,12.0
10173,388.0,0.0,12.0
10174,388.0,0.0,12.0
10175,388.0,0.0,12.0
10176,388.0,0.0,12.0
10177,388.0,0.0,12.0
10178,388.0,0.0,12.0
10179,388.0,0.0,12.0
10180,388.0,0.0,12.0
10181,388.0,0.0,12.0
10182,388.0,0.0,12.0
10183,388.0,0.0,12.0
10184,388.0,0.0,12.0
10185,388.0,0.0,12.0
10186,388.0,0.0,12.0
10187,388.0,0.0,12.0
10188,388.0,0.0,12.0
10189,388.0,0.0,12.0
10190,388.0,0.0,12.0
10191,388.0,0.0,12.0
10192,388.0,0.0,12.0
10193,388.0,0.0,12.0
10194,388.0,0.0,12.0
10195,388.0,0.0,12.0
10196,388.0,0.0,12.0
10197,388.0,0.0,12.0
10198,388.0,0.0,12.0
10199,388.0,0.0,12.0
10200,388.0,0.0,12.0
10201,388.0,0.0,12.0
10202,388.0,0.0,12.0
10203,388.0,0.0,12.0
10204,388.0,0.0,12.0
10205,388.0,0.0,12.0
10206,388.0,0.0,12.0
10207,388.0,0.0,12.0
10208,388.0,0.0,12.0
10209,388.0,0.0,12.0
10210,388.0,0.0,12.0
10211,388.0,0.0,12.0
10212,388.0,0.0,12.0
10213,388.0,0.0,12.0
10214,388.0,0.0,12.0
10215,388.0,0.0,12.0
10216,388.0,0.0,12.0
10217,388.0,0.0,12.0
10218,388.0,0.0,12.0
10219,388.0,0.0,12.0
10220,388.0,0.0,12.0
10221,388.0,0.0,12.0
10222,388.0,0.0,12.0
10223,388.0,0.0,12.0
10224,388.0,0.0,12.0
10225,388.0,0.0,12.0
10226,388.0,0.0,12.0
10227,388.0,0.0,12.0
10228,388.0,0.0,12.0
10229,388.0,0.0,12.0
10230,388.0,0.0,12.0
10231,388.0,0.0,12.0
10232,388.0,0.0,12.0
10233,388.0,0.0,12.0
10234,388.0,0.0,12.0
10235,388.0,0.0,12.0
10236,388.0,0.0,12.0
10237,388.0,0.0,12.0
10238,388.0,0.0,12.0
10239,388.0,0.0,12.0
10240,388.0,0.0,12.0
10241,388.0,0.0,12.0
10242,388.0,0.0,12.0
10243,388.0,0.0,12.0
10244,388.0,0.0,12.0
10245,388.0,0.0,12.0
10246,388.0,0.0,12.0
10247,388.0,0.0,12.0
10248,388.0,0.0,12.0
10249,388.0,0.0,12.0
10250,388.0,0.0,12.0
10251,388.0,0.0,12.0
10252,388.0,0.0,12.0
10253,388.0,0.0,12.0
10254,388.0,0.0,12.0
10255,388.0,0.0,12.0
10256,388.0,0.0,12.0
10257,388.0,0.0,12.0
10258,388.0,0.0,12.0
10259,388.0,0.0,12.0
10260,388.0,0.0,12.0
10261,388.0,0.0,12.0
10262,388.0,0.0,12.0
10263,388.0,0.0,12.0
10264,388.0,0.0,12.0
10265,388.0,0.0,12.0
10266,388.0,0.0,12.0
10267,388.0,0.0,12.0
10268,388.0,0.0,12.0
10269,388.0,0.0,12.0
10270,388.0,0.0,12.0
10271,388.0,0.0,12.0
10272,388.0,0.0,12.0
10273,388.0,0.0,12.0
10274,388.0,0.0,12.0
10275,388.0,0.0,12.0
10276,388.0,0.0,12.0
10277,388.0,0.0,12.0
10278,388.0,0.0,12.0
10279,388.0,0.0,12.0
10280,388.0,0.0,12.0
10281,388.0,0.0,12.0
10282,388.0,0.0,12.0
10283,388.0,0.0,12.0
10284,388.0,0.0,12.0
10285,388.0,0.0,12.0
10286,388.0,0.0,12.0
10287,388.0,0.0,12.0
10288,388.0,0.0,12.0
10289,388.0,0.0,12.0
10290,388.0,0.0,12.0
10291,388.0,0.0,12.0
10292,388.0,0.0,12.0
10293,388.0,0.0,12.0
10294,388.0,0.0,12.0
10295,388.0,0.0,12.0
10296,388.0,0.0,12.0
10297,388.0,0.0,12.0
10298,388.0,0.0,12.0
10299,388.0,0.0,12.0
10300,388.0,0.0,12.0
10301,388.0,0.0,12.0
10302,388.0,0.0,12.0
10303,388.0,0.0,12.0
10304,388.0,0.0,12.0
10305,388.0,0.0,12.0
10306,388.0,0.0,12.0
10307,388.0,0.0,12.0
10308,388.0,0.0,12.0
10309,388.0,0.0,12.0
10310,388.0,0.0,12.0
10311,388.0,0.0,12.0
10312,388.0,0.0,12.0
10313,388.0,0.0,12.0
10314,388.0,0.0,12.0
10315,388.0,0.0,12.0
10316,388.0,0.0,12.0
10317,388.0,0.0,12.0
10318,388.0,0.0,12.0
10319,388.0,0.0,12.0
10320,388.0,0.0,12.0
10321,388.0,0.0,12.0
10322,388.0,0.0,12.0
10323,388.0,0.0,12.0
10324,388.0,0.0,12.0
10325,388.0,0.0,12.0
10326,388.0,0.0,12.0
10327,388.0,0.0,12.0
10328,388.0,0.0,12.0
10329,388.0,0.0,12.0
10330,388.0,0.0,12.0
