,S,I,R
15371,388.0,0.0,12.0
15372,388.0,0.0,12.0
15373,388.0,0.0,12.0
15374,388.0,0.0,12.0
15375,388.0,0.0,12.0
15376,388.0,0.0,12.0
15377,388.0,0.0,12.0
15378,388.0,0.0,12.0
15379,388.0,0.0,12.0
15380,388.0,0.0,12.0
15381,388.0,0.0,12.0
15382,388.0,0.0,12.0
15383,388.0,0.0,12.0
15384,388.0,0.0,12.0
15385,388.0,0.0,12.0
15386,388.0,0.0,12.0
15387,388.0,0.0,12.0
15388,388.0,0.0,12.0
15389,388.0,0.0,12.0
15390,388.0,0.0,12.0
15391,388.0,0.0,12.0
15392,388.0,0.0,12.0
15393,388.0,0.0,12.0
15394,388.0,0.0,12.0
15395,388.0,0.0,12.0
15396,388.0,0.0,12.0
15397,388.0,0.0,12.0
15398,388.0,0.0,12.0
15399,388.0,0.0,12.0
15400,388.0,0.0,12.0
15401,388.0,0.0,12.0
15402,388.0,0.0,12.0
15403,388.0,0.0,12.0
15404,388.0,0.0,12.0
15405,388.0,0.0,12.0
15406,388.0,0.0,12.0
15407,388.0,0.0,12.0
15408,388.0,0.0,12.0
15409,388.0,0.0,12.0
15410,388.0,0.0,12.0
15411,388.0,0.0,12.0
15412,388.0,0.0,12.0
15413,388.0,0.0,12.0
15414,388.0,0.0,12.0
15415,388.0,0.0,12.0
15416,388.0,0.0,12.0
15417,388.0,0.0,12.0
15418,388.0,0.0,12.0
15419,388.0,0.0,12.0
15420,388.0,0.0,12.0
15421,388.0,0.0,12.0
15422,388.0,0.0,12.0
15423,388.0,0.0,12.0
15424,388.0,0.0,12.0
15425,388.0,0.0,12.0
15426,388.0,0.0,12.0
15427,388.0,0.0,12.0
15428,388.0,0.0,12.0
15429,388.0,0.0,12.0
15430,388.0,0.0,12.0
15431,388.0,0.0,12.0
15432,388.0,0.0,12.0
15433,388.0,0.0,12.0
15434,388.0,0.0,12.0
15435,388.0,0.0,12.0
15436,388.0,0.0,12.0
15437,388.0,0.0,12.0
15438,388.0,0.0,12.0
15439,388.0,0.0,12.0
15440,388.0,0.0,12.0
15441,388.0,0.0,12.0
15442,388.0,0.0,12.0
15443,388.0,0.0,12.0
15444,388.0,0.0,12.0
15445,388.0,0.0,12.0
15446,388.0,0.0,12.0
15447,388.0,0.0,12.0
15448,388.0,0.0,12.0
15449,388.0,0.0,12.0
15450,388.0,0.0,12.0
15451,388.0,0.0,12.0
15452,388.0,0.0,12.0
15453,388.0,0.0,12.0
15454,388.0,0.0,12.0
15455,388.0,0.0,12.0
15456,388.0,0.0,12.0
15457,388.0,0.0,12.0
15458,388.0,0.0,12.0
15459,388.0,0.0,12.0
15460,388.0,0.0,12.0
15461,388.0,0.0,12.0
15462,388.0,0.0,12.0
15463,388.0,0.0,12.0
15464,388.0,0.0,12.0
15465,388.0,0.0,12.0
15466,388.0,0.0,12.0
15467,388.0,0.0,12.0
15468,388.0,0.0,12.0
15469,388.0,0.0,12.0
15470,388.0,0.0,12.0
15471,389.0,0.0,11.0
15472,389.0,0.0,11.0
15473,389.0,0.0,11.0
15474,389.0,0.0,11.0
15475,389.0,0.0,11.0
15476,389.0,0.0,11.0
15477,389.0,0.0,11.0
15478,389.0,0.0,11.0
15479,389.0,0.0,11.0
15480,389.0,0.0,11.0
15481,389.0,0.0,11.0
15482,389.0,0.0,11.0
15483,389.0,0.0,11.0
15484,389.0,0.0,11.0
15485,389.0,0.0,11.0
15486,389.0,0.0,11.0
15487,389.0,0.0,11.0
15488,389.0,0.0,11.0
15489,389.0,0.0,11.0
15490,389.0,0.0,11.0
15491,389.0,0.0,11.0
15492,389.0,0.0,11.0
15493,389.0,0.0,11.0
15494,389.0,0.0,11.0
15495,389.0,0.0,11.0
15496,389.0,0.0,11.0
15497,389.0,0.0,11.0
15498,389.0,0.0,11.0
15499,389.0,0.0,11.0
15500,389.0,0.0,11.0
15501,389.0,0.0,11.0
15502,389.0,0.0,11.0
15503,389.0,0.0,11.0
15504,389.0,0.0,11.0
15505,389.0,0.0,11.0
15506,389.0,0.0,11.0
15507,389.0,0.0,11.0
15508,389.0,0.0,11.0
15509,389.0,0.0,11.0
15510,389.0,0.0,11.0
15511,389.0,0.0,11.0
15512,389.0,0.0,11.0
15513,389.0,0.0,11.0
15514,389.0,0.0,11.0
15515,389.0,0.0,11.0
15516,389.0,0.0,11.0
15517,389.0,0.0,11.0
15518,389.0,0.0,11.0
15519,389.0,0.0,11.0
15520,389.0,0.0,11.0
15521,389.0,0.0,11.0
15522,389.0,0.0,11.0
15523,389.0,0.0,11.0
15524,389.0,0.0,11.0
15525,389.0,0.0,11.0
15526,389.0,0.0,11.0
15527,389.0,0.0,11.0
15528,389.0,0.0,11.0
15529,389.0,0.0,11.0
15530,389.0,0.0,11.0
15531,389.0,0.0,11.0
15532,389.0,0.0,11.0
15533,389.0,0.0,11.0
15534,389.0,0.0,11.0
15535,389.0,0.0,11.0
15536,389.0,0.0,11.0
15537,389.0,0.0,11.0
15538,389.0,0.0,11.0
15539,389.0,0.0,11.0
15540,389.0,0.0,11.0
15541,389.0,0.0,11.0
15542,389.0,0.0,11.0
15543,389.0,0.0,11.0
15544,389.0,0.0,11.0
15545,389.0,0.0,11.0
15546,389.0,0.0,11.0
15547,389.0,0.0,11.0
15548,389.0,0.0,11.0
15549,389.0,0.0,11.0
15550,389.0,0.0,11.0
15551,389.0,0.0,11.0
15552,389.0,0.0,11.0
15553,389.0,0.0,11.0
15554,389.0,0.0,11.0
15555,389.0,0.0,11.0
15556,389.0,0.0,11.0
15557,389.0,0.0,11.0
15558,389.0,0.0,11.0
15559,389.0,0.0,11.0
15560,389.0,0.0,11.0
15561,389.0,0.0,11.0
15562,389.0,0.0,11.0
15563,389.0,0.0,11.0
15564,390.0,0.0,10.0
15565,390.0,0.0,10.0
15566,390.0,0.0,10.0
15567,390.0,0.0,10.0
15568,390.0,0.0,10.0
15569,390.0,0.0,10.0
15570,390.0,0.0,10.0
15571,390.0,0.0,10.0
15572,390.0,0.0,10.0
15573,390.0,0.0,10.0
15574,390.0,0.0,10.0
15575,390.0,0.0,10.0
15576,390.0,0.0,10.0
15577,390.0,0.0,10.0
15578,390.0,0.0,10.0
15579,390.0,0.0,10.0
15580,390.0,0.0,10.0
15581,390.0,0.0,10.0
15582,390.0,0.0,10.0
15583,390.0,0.0,10.0
15584,390.0,0.0,10.0
15585,390.0,0.0,10.0
15586,390.0,0.0,10.0
15587,390.0,0.0,10.0
15588,390.0,0.0,10.0
15589,390.0,0.0,10.0
15590,390.0,0.0,10.0
15591,390.0,0.0,10.0
15592,390.0,0.0,10.0
15593,390.0,0.0,10.0
15594,390.0,0.0,10.0
15595,390.0,0.0,10.0
15596,390.0,0.0,10.0
15597,390.0,0.0,10.0
15598,390.0,0.0,10.0
15599,390.0,0.0,10.0
15600,390.0,0.0,10.0
15601,390.0,0.0,10.0
15602,390.0,0.0,10.0
15603,390.0,0.0,10.0
15604,390.0,0.0,10.0
15605,390.0,0.0,10.0
15606,390.0,0.0,10.0
15607,390.0,0.0,10.0
15608,390.0,0.0,10.0
15609,390.0,0.0,10.0
15610,391.0,0.0,9.0
15611,391.0,0.0,9.0
15612,391.0,0.0,9.0
15613,391.0,0.0,9.0
15614,391.0,0.0,9.0
15615,391.0,0.0,9.0
15616,391.0,0.0,9.0
15617,391.0,0.0,9.0
15618,391.0,0.0,9.0
15619,391.0,0.0,9.0
15620,391.0,0.0,9.0
15621,391.0,0.0,9.0
15622,391.0,0.0,9.0
15623,391.0,0.0,9.0
15624,391.0,0.0,9.0
15625,391.0,0.0,9.0
15626,391.0,0.0,9.0
15627,391.0,0.0,9.0
15628,391.0,0.0,9.0
15629,391.0,0.0,9.0
15630,391.0,0.0,9.0
15631,391.0,0.0,9.0
15632,391.0,0.0,9.0
15633,391.0,0.0,9.0
15634,391.0,0.0,9.0
15635,391.0,0.0,9.0
15636,391.0,0.0,9.0
15637,391.0,0.0,9.0
15638,391.0,0.0,9.0
15639,391.0,0.0,9.0
15640,391.0,0.0,9.0
15641,391.0,0.0,9.0
15642,391.0,0.0,9.0
15643,391.0,0.0,9.0
15644,391.0,0.0,9.0
15645,391.0,0.0,9.0
15646,391.0,0.0,9.0
15647,391.0,0.0,9.0
15648,391.0,0.0,9.0
15649,391.0,0.0,9.0
15650,391.0,0.0,9.0
15651,391.0,0.0,9.0
15652,391.0,0.0,9.0
15653,391.0,0.0,9.0
15654,391.0,0.0,9.0
15655,391.0,0.0,9.0
15656,391.0,0.0,9.0
15657,391.0,0.0,9.0
15658,391.0,0.0,9.0
15659,391.0,0.0,9.0
15660,391.0,0.0,9.0
15661,391.0,0.0,9.0
15662,391.0,0.0,9.0
15663,391.0,0.0,9.0
15664,391.0,0.0,9.0
15665,391.0,0.0,9.0
15666,391.0,0.0,9.0
15667,391.0,0.0,9.0
15668,391.0,0.0,9.0
15669,391.0,0.0,9.0
15670,391.0,0.0,9.0
15671,391.0,0.0,9.0
15672,391.0,0.0,9.0
15673,391.0,0.0,9.0
15674,391.0,0.0,9.0
15675,391.0,0.0,9.0
15676,391.0,0.0,9.0
15677,391.0,0.0,9.0
15678,391.0,0.0,9.0
15679,391.0,0.0,9.0
15680,391.0,0.0,9.0
15681,391.0,0.0,9.0
15682,391.0,0.0,9.0
15683,391.0,0.0,9.0
15684,391.0,0.0,9.0
15685,391.0,0.0,9.0
15686,391.0,0.0,9.0
15687,391.0,0.0,9.0
15688,391.0,0.0,9.0
15689,391.0,0.0,9.0
15690,391.0,0.0,9.0
15691,391.0,0.0,9.0
15692,391.0,0.0,9.0
15693,391.0,0.0,9.0
15694,391.0,0.0,9.0
15695,391.0,0.0,9.0
15696,391.0,0.0,9.0
15697,391.0,0.0,9.0
15698,391.0,0.0,9.0
15699,391.0,0.0,9.0
15700,391.0,0.0,9.0
15701,391.0,0.0,9.0
15702,391.0,0.0,9.0
15703,391.0,0.0,9.0
15704,391.0,0.0,9.0
15705,391.0,0.0,9.0
15706,391.0,0.0,9.0
15707,391.0,0.0,9.0
15708,391.0,0.0,9.0
15709,391.0,0.0,9.0
15710,391.0,0.0,9.0
15711,391.0,0.0,9.0
15712,391.0,0.0,9.0
15713,391.0,0.0,9.0
15714,391.0,0.0,9.0
15715,391.0,0.0,9.0
15716,391.0,0.0,9.0
15717,391.0,0.0,9.0
15718,391.0,0.0,9.0
15719,391.0,0.0,9.0
15720,391.0,0.0,9.0
15721,391.0,0.0,9.0
15722,391.0,0.0,9.0
15723,391.0,0.0,9.0
15724,391.0,0.0,9.0
15725,391.0,0.0,9.0
15726,391.0,0.0,9.0
15727,391.0,0.0,9.0
15728,391.0,0.0,9.0
15729,391.0,0.0,9.0
15730,391.0,0.0,9.0
15731,391.0,0.0,9.0
15732,391.0,0.0,9.0
15733,391.0,0.0,9.0
15734,391.0,0.0,9.0
15735,391.0,0.0,9.0
15736,391.0,0.0,9.0
15737,391.0,0.0,9.0
15738,391.0,0.0,9.0
15739,391.0,0.0,9.0
15740,391.0,0.0,9.0
15741,391.0,0.0,9.0
15742,391.0,0.0,9.0
15743,391.0,0.0,9.0
15744,391.0,0.0,9.0
15745,391.0,0.0,9.0
15746,391.0,0.0,9.0
15747,391.0,0.0,9.0
15748,391.0,0.0,9.0
15749,391.0,0.0,9.0
15750,391.0,0.0,9.0
15751,391.0,0.0,9.0
15752,391.0,0.0,9.0
15753,391.0,0.0,9.0
15754,392.0,0.0,8.0
15755,392.0,0.0,8.0
15756,392.0,0.0,8.0
15757,392.0,0.0,8.0
15758,392.0,0.0,8.0
15759,392.0,0.0,8.0
15760,392.0,0.0,8.0
15761,392.0,0.0,8.0
15762,392.0,0.0,8.0
15763,392.0,0.0,8.0
15764,392.0,0.0,8.0
15765,392.0,0.0,8.0
15766,392.0,0.0,8.0
15767,392.0,0.0,8.0
15768,392.0,0.0,8.0
15769,392.0,0.0,8.0
15770,392.0,0.0,8.0
15771,392.0,0.0,8.0
15772,392.0,0.0,8.0
15773,392.0,0.0,8.0
15774,392.0,0.0,8.0
15775,392.0,0.0,8.0
15776,392.0,0.0,8.0
15777,392.0,0.0,8.0
15778,392.0,0.0,8.0
15779,392.0,0.0,8.0
15780,392.0,0.0,8.0
15781,392.0,0.0,8.0
15782,392.0,0.0,8.0
15783,392.0,0.0,8.0
15784,392.0,0.0,8.0
15785,392.0,0.0,8.0
15786,392.0,0.0,8.0
15787,392.0,0.0,8.0
15788,392.0,0.0,8.0
15789,392.0,0.0,8.0
15790,392.0,0.0,8.0
15791,392.0,0.0,8.0
15792,392.0,0.0,8.0
15793,392.0,0.0,8.0
15794,392.0,0.0,8.0
15795,392.0,0.0,8.0
15796,392.0,0.0,8.0
15797,392.0,0.0,8.0
15798,392.0,0.0,8.0
15799,392.0,0.0,8.0
15800,392.0,0.0,8.0
15801,392.0,0.0,8.0
15802,392.0,0.0,8.0
15803,392.0,0.0,8.0
15804,392.0,0.0,8.0
15805,392.0,0.0,8.0
15806,392.0,0.0,8.0
15807,392.0,0.0,8.0
15808,392.0,0.0,8.0
15809,392.0,0.0,8.0
15810,392.0,0.0,8.0
15811,392.0,0.0,8.0
15812,392.0,0.0,8.0
15813,392.0,0.0,8.0
15814,392.0,0.0,8.0
15815,392.0,0.0,8.0
15816,392.0,0.0,8.0
15817,392.0,0.0,8.0
15818,392.0,0.0,8.0
15819,392.0,0.0,8.0
15820,392.0,0.0,8.0
15821,392.0,0.0,8.0
15822,392.0,0.0,8.0
15823,392.0,0.0,8.0
15824,392.0,0.0,8.0
15825,392.0,0.0,8.0
15826,392.0,0.0,8.0
15827,392.0,0.0,8.0
15828,392.0,0.0,8.0
15829,392.0,0.0,8.0
15830,392.0,0.0,8.0
15831,392.0,0.0,8.0
15832,392.0,0.0,8.0
15833,392.0,0.0,8.0
15834,392.0,0.0,8.0
15835,392.0,0.0,8.0
15836,392.0,0.0,8.0
15837,392.0,0.0,8.0
15838,392.0,0.0,8.0
15839,392.0,0.0,8.0
15840,392.0,0.0,8.0
15841,392.0,0.0,8.0
15842,392.0,0.0,8.0
15843,392.0,0.0,8.0
15844,392.0,0.0,8.0
15845,392.0,0.0,8.0
15846,392.0,0.0,8.0
15847,392.0,0.0,8.0
15848,392.0,0.0,8.0
15849,392.0,0.0,8.0
15850,392.0,0.0,8.0
15851,392.0,0.0,8.0
15852,392.0,0.0,8.0
15853,392.0,0.0,8.0
15854,392.0,0.0,8.0
15855,392.0,0.0,8.0
15856,392.0,0.0,8.0
15857,392.0,0.0,8.0
15858,392.0,0.0,8.0
15859,392.0,0.0,8.0
15860,392.0,0.0,8.0
15861,392.0,0.0,8.0
15862,392.0,0.0,8.0
15863,392.0,0.0,8.0
15864,392.0,0.0,8.0
15865,392.0,0.0,8.0
15866,392.0,0.0,8.0
15867,392.0,0.0,8.0
15868,392.0,0.0,8.0
15869,392.0,0.0,8.0
15870,392.0,0.0,8.0
15871,392.0,0.0,8.0
15872,392.0,0.0,8.0
15873,392.0,0.0,8.0
15874,392.0,0.0,8.0
15875,392.0,0.0,8.0
15876,392.0,0.0,8.0
15877,392.0,0.0,8.0
15878,392.0,0.0,8.0
15879,392.0,0.0,8.0
15880,392.0,0.0,8.0
15881,392.0,0.0,8.0
15882,392.0,0.0,8.0
15883,392.0,0.0,8.0
15884,392.0,0.0,8.0
15885,392.0,0.0,8.0
15886,392.0,0.0,8.0
15887,392.0,0.0,8.0
15888,392.0,0.0,8.0
15889,392.0,0.0,8.0
15890,392.0,0.0,8.0
15891,392.0,0.0,8.0
15892,392.0,0.0,8.0
15893,392.0,0.0,8.0
15894,392.0,0.0,8.0
15895,392.0,0.0,8.0
15896,392.0,0.0,8.0
15897,392.0,0.0,8.0
15898,392.0,0.0,8.0
15899,392.0,0.0,8.0
15900,392.0,0.0,8.0
15901,392.0,0.0,8.0
15902,392.0,0.0,8.0
15903,392.0,0.0,8.0
15904,392.0,0.0,8.0
15905,392.0,0.0,8.0
15906,392.0,0.0,8.0
15907,392.0,0.0,8.0
15908,392.0,0.0,8.0
15909,392.0,0.0,8.0
15910,392.0,0.0,8.0
15911,392.0,0.0,8.0
15912,392.0,0.0,8.0
15913,392.0,0.0,8.0
15914,392.0,0.0,8.0
15915,392.0,0.0,8.0
15916,392.0,0.0,8.0
15917,392.0,0.0,8.0
15918,392.0,0.0,8.0
15919,392.0,0.0,8.0
15920,392.0,0.0,8.0
15921,392.0,0.0,8.0
15922,392.0,0.0,8.0
15923,392.0,0.0,8.0
15924,392.0,0.0,8.0
15925,392.0,0.0,8.0
15926,392.0,0.0,8.0
15927,392.0,0.0,8.0
15928,392.0,0.0,8.0
15929,392.0,0.0,8.0
15930,392.0,0.0,8.0
15931,392.0,0.0,8.0
15932,392.0,0.0,8.0
15933,392.0,0.0,8.0
15934,392.0,0.0,8.0
15935,392.0,0.0,8.0
15936,392.0,0.0,8.0
15937,392.0,0.0,8.0
15938,392.0,0.0,8.0
15939,392.0,0.0,8.0
15940,392.0,0.0,8.0
15941,392.0,0.0,8.0
15942,392.0,0.0,8.0
15943,392.0,0.0,8.0
15944,392.0,0.0,8.0
15945,392.0,0.0,8.0
15946,392.0,0.0,8.0
15947,392.0,0.0,8.0
15948,392.0,0.0,8.0
15949,392.0,0.0,8.0
15950,392.0,0.0,8.0
15951,392.0,0.0,8.0
15952,392.0,0.0,8.0
15953,392.0,0.0,8.0
15954,392.0,0.0,8.0
15955,392.0,0.0,8.0
15956,392.0,0.0,8.0
15957,392.0,0.0,8.0
15958,392.0,0.0,8.0
15959,392.0,0.0,8.0
15960,392.0,0.0,8.0
15961,392.0,0.0,8.0
15962,392.0,0.0,8.0
15963,392.0,0.0,8.0
15964,392.0,0.0,8.0
15965,392.0,0.0,8.0
15966,392.0,0.0,8.0
15967,392.0,0.0,8.0
15968,392.0,0.0,8.0
15969,392.0,0.0,8.0
15970,392.0,0.0,8.0
15971,392.0,0.0,8.0
15972,392.0,0.0,8.0
15973,392.0,0.0,8.0
15974,392.0,0.0,8.0
15975,392.0,0.0,8.0
15976,392.0,0.0,8.0
15977,392.0,0.0,8.0
15978,392.0,0.0,8.0
15979,392.0,0.0,8.0
15980,392.0,0.0,8.0
15981,392.0,0.0,8.0
15982,392.0,0.0,8.0
15983,392.0,0.0,8.0
15984,392.0,0.0,8.0
15985,392.0,0.0,8.0
15986,392.0,0.0,8.0
15987,392.0,0.0,8.0
15988,392.0,0.0,8.0
15989,392.0,0.0,8.0
15990,392.0,0.0,8.0
15991,392.0,0.0,8.0
15992,392.0,0.0,8.0
15993,392.0,0.0,8.0
15994,392.0,0.0,8.0
15995,392.0,0.0,8.0
15996,392.0,0.0,8.0
15997,392.0,0.0,8.0
15998,392.0,0.0,8.0
15999,392.0,0.0,8.0
16000,392.0,0.0,8.0
16001,392.0,0.0,8.0
16002,392.0,0.0,8.0
16003,392.0,0.0,8.0
16004,392.0,0.0,8.0
16005,392.0,0.0,8.0
16006,392.0,0.0,8.0
16007,392.0,0.0,8.0
16008,392.0,0.0,8.0
16009,392.0,0.0,8.0
16010,392.0,0.0,8.0
16011,392.0,0.0,8.0
16012,392.0,0.0,8.0
16013,392.0,0.0,8.0
16014,392.0,0.0,8.0
16015,392.0,0.0,8.0
16016,392.0,0.0,8.0
16017,392.0,0.0,8.0
16018,392.0,0.0,8.0
16019,392.0,0.0,8.0
16020,392.0,0.0,8.0
16021,392.0,0.0,8.0
16022,392.0,0.0,8.0
16023,392.0,0.0,8.0
16024,392.0,0.0,8.0
16025,392.0,0.0,8.0
16026,392.0,0.0,8.0
16027,392.0,0.0,8.0
16028,392.0,0.0,8.0
16029,392.0,0.0,8.0
16030,392.0,0.0,8.0
16031,392.0,0.0,8.0
16032,392.0,0.0,8.0
16033,392.0,0.0,8.0
16034,392.0,0.0,8.0
16035,392.0,0.0,8.0
16036,392.0,0.0,8.0
16037,392.0,0.0,8.0
16038,392.0,0.0,8.0
16039,392.0,0.0,8.0
16040,392.0,0.0,8.0
16041,392.0,0.0,8.0
16042,392.0,0.0,8.0
16043,392.0,0.0,8.0
16044,392.0,0.0,8.0
16045,392.0,0.0,8.0
16046,392.0,0.0,8.0
16047,392.0,0.0,8.0
16048,392.0,0.0,8.0
16049,392.0,0.0,8.0
16050,392.0,0.0,8.0
16051,392.0,0.0,8.0
16052,392.0,0.0,8.0
16053,392.0,0.0,8.0
16054,392.0,0.0,8.0
16055,392.0,0.0,8.0
16056,392.0,0.0,8.0
16057,392.0,0.0,8.0
16058,392.0,0.0,8.0
16059,392.0,0.0,8.0
16060,392.0,0.0,8.0
16061,392.0,0.0,8.0
16062,392.0,0.0,8.0
16063,392.0,0.0,8.0
16064,392.0,0.0,8.0
16065,392.0,0.0,8.0
16066,392.0,0.0,8.0
16067,392.0,0.0,8.0
16068,392.0,0.0,8.0
16069,392.0,0.0,8.0
16070,392.0,0.0,8.0
16071,392.0,0.0,8.0
16072,392.0,0.0,8.0
16073,392.0,0.0,8.0
16074,392.0,0.0,8.0
16075,392.0,0.0,8.0
16076,392.0,0.0,8.0
16077,392.0,0.0,8.0
16078,392.0,0.0,8.0
16079,392.0,0.0,8.0
16080,392.0,0.0,8.0
16081,392.0,0.0,8.0
16082,392.0,0.0,8.0
16083,392.0,0.0,8.0
16084,392.0,0.0,8.0
16085,392.0,0.0,8.0
16086,392.0,0.0,8.0
16087,392.0,0.0,8.0
16088,392.0,0.0,8.0
16089,392.0,0.0,8.0
16090,392.0,0.0,8.0
16091,392.0,0.0,8.0
16092,392.0,0.0,8.0
16093,392.0,0.0,8.0
16094,392.0,0.0,8.0
16095,392.0,0.0,8.0
16096,392.0,0.0,8.0
16097,392.0,0.0,8.0
16098,392.0,0.0,8.0
16099,392.0,0.0,8.0
16100,392.0,0.0,8.0
16101,392.0,0.0,8.0
16102,392.0,0.0,8.0
16103,392.0,0.0,8.0
16104,392.0,0.0,8.0
16105,392.0,0.0,8.0
16106,392.0,0.0,8.0
16107,392.0,0.0,8.0
16108,392.0,0.0,8.0
16109,392.0,0.0,8.0
16110,392.0,0.0,8.0
16111,392.0,0.0,8.0
16112,392.0,0.0,8.0
16113,392.0,0.0,8.0
16114,392.0,0.0,8.0
16115,392.0,0.0,8.0
16116,392.0,0.0,8.0
16117,392.0,0.0,8.0
16118,392.0,0.0,8.0
16119,392.0,0.0,8.0
16120,392.0,0.0,8.0
16121,392.0,0.0,8.0
16122,392.0,0.0,8.0
16123,392.0,0.0,8.0
16124,392.0,0.0,8.0
16125,392.0,0.0,8.0
16126,392.0,0.0,8.0
16127,392.0,0.0,8.0
16128,392.0,0.0,8.0
16129,392.0,0.0,8.0
16130,392.0,0.0,8.0
16131,392.0,0.0,8.0
16132,392.0,0.0,8.0
16133,392.0,0.0,8.0
16134,392.0,0.0,8.0
16135,392.0,0.0,8.0
16136,392.0,0.0,8.0
16137,392.0,0.0,8.0
16138,392.0,0.0,8.0
16139,392.0,0.0,8.0
16140,392.0,0.0,8.0
16141,392.0,0.0,8.0
16142,392.0,0.0,8.0
16143,392.0,0.0,8.0
16144,392.0,0.0,8.0
16145,392.0,0.0,8.0
16146,392.0,0.0,8.0
16147,392.0,0.0,8.0
16148,392.0,0.0,8.0
16149,392.0,0.0,8.0
16150,392.0,0.0,8.0
16151,392.0,0.0,8.0
16152,392.0,0.0,8.0
16153,392.0,0.0,8.0
16154,392.0,0.0,8.0
16155,392.0,0.0,8.0
16156,392.0,0.0,8.0
16157,392.0,0.0,8.0
16158,392.0,0.0,8.0
16159,392.0,0.0,8.0
16160,392.0,0.0,8.0
16161,392.0,0.0,8.0
16162,392.0,0.0,8.0
16163,392.0,0.0,8.0
16164,392.0,0.0,8.0
16165,392.0,0.0,8.0
16166,392.0,0.0,8.0
16167,392.0,0.0,8.0
16168,392.0,0.0,8.0
16169,392.0,0.0,8.0
16170,392.0,0.0,8.0
16171,392.0,0.0,8.0
16172,392.0,0.0,8.0
16173,392.0,0.0,8.0
16174,392.0,0.0,8.0
16175,392.0,0.0,8.0
16176,392.0,0.0,8.0
16177,392.0,0.0,8.0
16178,392.0,0.0,8.0
16179,392.0,0.0,8.0
16180,392.0,0.0,8.0
16181,392.0,0.0,8.0
16182,392.0,0.0,8.0
16183,392.0,0.0,8.0
16184,392.0,0.0,8.0
16185,392.0,0.0,8.0
16186,392.0,0.0,8.0
16187,392.0,0.0,8.0
16188,392.0,0.0,8.0
16189,392.0,0.0,8.0
16190,392.0,0.0,8.0
16191,392.0,0.0,8.0
16192,392.0,0.0,8.0
16193,392.0,0.0,8.0
16194,392.0,0.0,8.0
16195,392.0,0.0,8.0
16196,392.0,0.0,8.0
16197,392.0,0.0,8.0
16198,392.0,0.0,8.0
16199,392.0,0.0,8.0
16200,392.0,0.0,8.0
16201,392.0,0.0,8.0
16202,392.0,0.0,8.0
16203,392.0,0.0,8.0
16204,392.0,0.0,8.0
16205,392.0,0.0,8.0
16206,392.0,0.0,8.0
16207,392.0,0.0,8.0
16208,392.0,0.0,8.0
16209,392.0,0.0,8.0
16210,392.0,0.0,8.0
16211,392.0,0.0,8.0
16212,392.0,0.0,8.0
16213,392.0,0.0,8.0
16214,392.0,0.0,8.0
16215,392.0,0.0,8.0
16216,392.0,0.0,8.0
16217,392.0,0.0,8.0
16218,392.0,0.0,8.0
16219,392.0,0.0,8.0
16220,392.0,0.0,8.0
16221,392.0,0.0,8.0
16222,392.0,0.0,8.0
16223,392.0,0.0,8.0
16224,392.0,0.0,8.0
16225,392.0,0.0,8.0
16226,392.0,0.0,8.0
16227,392.0,0.0,8.0
16228,392.0,0.0,8.0
16229,392.0,0.0,8.0
16230,392.0,0.0,8.0
16231,392.0,0.0,8.0
16232,392.0,0.0,8.0
16233,392.0,0.0,8.0
16234,392.0,0.0,8.0
16235,392.0,0.0,8.0
16236,392.0,0.0,8.0
16237,392.0,0.0,8.0
16238,392.0,0.0,8.0
16239,392.0,0.0,8.0
16240,392.0,0.0,8.0
16241,392.0,0.0,8.0
16242,392.0,0.0,8.0
16243,392.0,0.0,8.0
16244,392.0,0.0,8.0
16245,392.0,0.0,8.0
16246,392.0,0.0,8.0
16247,392.0,0.0,8.0
16248,392.0,0.0,8.0
16249,392.0,0.0,8.0
16250,392.0,0.0,8.0
16251,392.0,0.0,8.0
16252,392.0,0.0,8.0
16253,392.0,0.0,8.0
16254,392.0,0.0,8.0
16255,392.0,0.0,8.0
16256,392.0,0.0,8.0
16257,392.0,0.0,8.0
16258,392.0,0.0,8.0
16259,392.0,0.0,8.0
16260,392.0,0.0,8.0
16261,392.0,0.0,8.0
16262,392.0,0.0,8.0
16263,392.0,0.0,8.0
16264,392.0,0.0,8.0
16265,392.0,0.0,8.0
16266,392.0,0.0,8.0
16267,392.0,0.0,8.0
16268,392.0,0.0,8.0
16269,392.0,0.0,8.0
16270,392.0,0.0,8.0
16271,392.0,0.0,8.0
16272,392.0,0.0,8.0
16273,392.0,0.0,8.0
16274,392.0,0.0,8.0
16275,392.0,0.0,8.0
16276,392.0,0.0,8.0
16277,392.0,0.0,8.0
16278,392.0,0.0,8.0
16279,392.0,0.0,8.0
16280,392.0,0.0,8.0
16281,392.0,0.0,8.0
16282,392.0,0.0,8.0
16283,392.0,0.0,8.0
16284,392.0,0.0,8.0
16285,392.0,0.0,8.0
16286,392.0,0.0,8.0
16287,392.0,0.0,8.0
16288,392.0,0.0,8.0
16289,392.0,0.0,8.0
16290,392.0,0.0,8.0
16291,392.0,0.0,8.0
16292,392.0,0.0,8.0
16293,392.0,0.0,8.0
16294,392.0,0.0,8.0
16295,392.0,0.0,8.0
16296,392.0,0.0,8.0
16297,392.0,0.0,8.0
16298,392.0,0.0,8.0
16299,392.0,0.0,8.0
16300,392.0,0.0,8.0
16301,392.0,0.0,8.0
16302,392.0,0.0,8.0
