,S,I,R
15839,108.0,101.0,191.0
15840,108.0,101.0,191.0
15841,108.0,101.0,191.0
15842,108.0,101.0,191.0
15843,108.0,101.0,191.0
15844,108.0,101.0,191.0
15845,108.0,101.0,191.0
15846,108.0,101.0,191.0
15847,109.0,100.0,191.0
15848,109.0,100.0,191.0
15849,108.0,101.0,191.0
15850,108.0,101.0,191.0
15851,108.0,101.0,191.0
15852,107.0,102.0,191.0
15853,107.0,102.0,191.0
15854,108.0,101.0,191.0
15855,108.0,101.0,191.0
15856,109.0,100.0,191.0
15857,108.0,101.0,191.0
15858,107.0,102.0,191.0
15859,107.0,102.0,191.0
15860,107.0,102.0,191.0
15861,108.0,101.0,191.0
15862,108.0,101.0,191.0
15863,107.0,102.0,191.0
15864,107.0,102.0,191.0
15865,107.0,102.0,191.0
15866,108.0,101.0,191.0
15867,108.0,101.0,191.0
15868,107.0,102.0,191.0
15869,107.0,102.0,191.0
15870,106.0,103.0,191.0
15871,106.0,103.0,191.0
15872,106.0,103.0,191.0
15873,106.0,103.0,191.0
15874,106.0,103.0,191.0
15875,107.0,102.0,191.0
15876,108.0,101.0,191.0
15877,109.0,100.0,191.0
15878,108.0,101.0,191.0
15879,108.0,101.0,191.0
15880,108.0,101.0,191.0
15881,107.0,102.0,191.0
15882,106.0,103.0,191.0
15883,106.0,103.0,191.0
15884,105.0,104.0,191.0
15885,105.0,104.0,191.0
15886,105.0,104.0,191.0
15887,106.0,103.0,191.0
15888,106.0,103.0,191.0
15889,106.0,103.0,191.0
15890,107.0,102.0,191.0
15891,108.0,101.0,191.0
15892,108.0,101.0,191.0
15893,109.0,100.0,191.0
15894,109.0,100.0,191.0
15895,108.0,101.0,191.0
15896,108.0,101.0,191.0
15897,107.0,102.0,191.0
15898,107.0,102.0,191.0
15899,107.0,102.0,191.0
15900,107.0,102.0,191.0
15901,108.0,101.0,191.0
15902,109.0,100.0,191.0
15903,108.0,101.0,191.0
15904,108.0,101.0,191.0
15905,108.0,100.0,192.0
15906,107.0,101.0,192.0
15907,107.0,101.0,192.0
15908,107.0,101.0,192.0
15909,107.0,101.0,192.0
15910,107.0,101.0,192.0
15911,107.0,101.0,192.0
15912,107.0,101.0,192.0
15913,107.0,101.0,192.0
15914,107.0,101.0,192.0
15915,108.0,100.0,192.0
15916,108.0,100.0,192.0
15917,107.0,101.0,192.0
15918,108.0,100.0,192.0
15919,108.0,100.0,192.0
15920,107.0,101.0,192.0
15921,107.0,101.0,192.0
15922,108.0,100.0,192.0
15923,108.0,100.0,192.0
15924,109.0,99.0,192.0
15925,110.0,98.0,192.0
15926,111.0,97.0,192.0
15927,111.0,97.0,192.0
15928,110.0,98.0,192.0
15929,109.0,99.0,192.0
15930,109.0,99.0,192.0
15931,108.0,100.0,192.0
15932,108.0,100.0,192.0
15933,108.0,100.0,192.0
15934,108.0,100.0,192.0
15935,108.0,100.0,192.0
15936,109.0,99.0,192.0
15937,109.0,99.0,192.0
15938,110.0,98.0,192.0
15939,109.0,99.0,192.0
15940,108.0,100.0,192.0
15941,108.0,100.0,192.0
15942,108.0,100.0,192.0
15943,108.0,100.0,192.0
15944,108.0,100.0,192.0
15945,108.0,100.0,192.0
15946,108.0,100.0,192.0
15947,108.0,100.0,192.0
15948,109.0,99.0,192.0
15949,109.0,99.0,192.0
15950,109.0,99.0,192.0
15951,109.0,98.0,193.0
15952,110.0,97.0,193.0
15953,110.0,97.0,193.0
15954,110.0,97.0,193.0
15955,110.0,97.0,193.0
15956,109.0,98.0,193.0
15957,109.0,98.0,193.0
15958,109.0,98.0,193.0
15959,109.0,98.0,193.0
15960,109.0,98.0,193.0
15961,109.0,98.0,193.0
15962,108.0,99.0,193.0
15963,109.0,98.0,193.0
15964,110.0,97.0,193.0
15965,110.0,97.0,193.0
15966,110.0,97.0,193.0
15967,110.0,97.0,193.0
15968,110.0,97.0,193.0
15969,110.0,97.0,193.0
15970,110.0,97.0,193.0
15971,110.0,97.0,193.0
15972,110.0,97.0,193.0
15973,109.0,98.0,193.0
15974,109.0,98.0,193.0
15975,109.0,98.0,193.0
15976,109.0,98.0,193.0
15977,109.0,98.0,193.0
15978,110.0,97.0,193.0
15979,110.0,97.0,193.0
15980,110.0,97.0,193.0
15981,109.0,98.0,193.0
15982,109.0,97.0,194.0
15983,108.0,98.0,194.0
15984,108.0,98.0,194.0
15985,108.0,98.0,194.0
15986,107.0,99.0,194.0
15987,106.0,100.0,194.0
15988,106.0,100.0,194.0
15989,106.0,100.0,194.0
15990,105.0,101.0,194.0
15991,105.0,101.0,194.0
15992,105.0,101.0,194.0
15993,105.0,101.0,194.0
15994,106.0,100.0,194.0
15995,107.0,99.0,194.0
15996,106.0,100.0,194.0
15997,106.0,100.0,194.0
15998,107.0,99.0,194.0
15999,107.0,99.0,194.0
16000,107.0,99.0,194.0
16001,107.0,99.0,194.0
16002,108.0,98.0,194.0
16003,108.0,98.0,194.0
16004,108.0,98.0,194.0
16005,109.0,97.0,194.0
16006,109.0,97.0,194.0
16007,110.0,96.0,194.0
16008,110.0,96.0,194.0
16009,110.0,96.0,194.0
16010,110.0,96.0,194.0
16011,110.0,96.0,194.0
16012,110.0,96.0,194.0
16013,110.0,96.0,194.0
16014,109.0,97.0,194.0
16015,109.0,97.0,194.0
16016,110.0,96.0,194.0
16017,111.0,95.0,194.0
16018,110.0,96.0,194.0
16019,110.0,96.0,194.0
16020,110.0,96.0,194.0
16021,110.0,96.0,194.0
16022,110.0,96.0,194.0
16023,110.0,96.0,194.0
16024,110.0,96.0,194.0
16025,111.0,95.0,194.0
16026,111.0,95.0,194.0
16027,112.0,94.0,194.0
16028,111.0,95.0,194.0
16029,110.0,96.0,194.0
16030,110.0,96.0,194.0
16031,109.0,97.0,194.0
16032,108.0,98.0,194.0
16033,108.0,98.0,194.0
16034,108.0,98.0,194.0
16035,107.0,99.0,194.0
16036,108.0,98.0,194.0
16037,108.0,98.0,194.0
16038,107.0,99.0,194.0
16039,108.0,98.0,194.0
16040,108.0,98.0,194.0
16041,108.0,98.0,194.0
16042,109.0,97.0,194.0
16043,108.0,98.0,194.0
16044,108.0,98.0,194.0
16045,108.0,98.0,194.0
16046,107.0,99.0,194.0
16047,107.0,99.0,194.0
16048,107.0,99.0,194.0
16049,107.0,99.0,194.0
16050,106.0,100.0,194.0
16051,106.0,100.0,194.0
16052,106.0,100.0,194.0
16053,106.0,100.0,194.0
16054,106.0,100.0,194.0
16055,106.0,100.0,194.0
16056,106.0,100.0,194.0
16057,105.0,101.0,194.0
16058,105.0,101.0,194.0
16059,104.0,102.0,194.0
16060,104.0,102.0,194.0
16061,104.0,102.0,194.0
16062,104.0,102.0,194.0
16063,104.0,102.0,194.0
16064,104.0,102.0,194.0
16065,103.0,103.0,194.0
16066,103.0,103.0,194.0
16067,103.0,103.0,194.0
16068,102.0,104.0,194.0
16069,102.0,104.0,194.0
16070,103.0,103.0,194.0
16071,102.0,104.0,194.0
16072,102.0,104.0,194.0
16073,102.0,104.0,194.0
16074,102.0,104.0,194.0
16075,102.0,104.0,194.0
16076,101.0,105.0,194.0
16077,101.0,105.0,194.0
16078,101.0,105.0,194.0
16079,101.0,105.0,194.0
16080,101.0,104.0,195.0
16081,101.0,104.0,195.0
16082,102.0,103.0,195.0
16083,102.0,103.0,195.0
16084,102.0,103.0,195.0
16085,103.0,102.0,195.0
16086,103.0,102.0,195.0
16087,102.0,103.0,195.0
16088,102.0,103.0,195.0
16089,102.0,103.0,195.0
16090,102.0,103.0,195.0
16091,101.0,104.0,195.0
16092,101.0,104.0,195.0
16093,101.0,104.0,195.0
16094,101.0,104.0,195.0
16095,101.0,104.0,195.0
16096,102.0,103.0,195.0
16097,103.0,102.0,195.0
16098,103.0,102.0,195.0
16099,103.0,102.0,195.0
16100,102.0,103.0,195.0
16101,103.0,102.0,195.0
16102,103.0,102.0,195.0
16103,103.0,102.0,195.0
16104,103.0,102.0,195.0
16105,104.0,101.0,195.0
16106,104.0,101.0,195.0
16107,104.0,101.0,195.0
16108,105.0,100.0,195.0
16109,104.0,101.0,195.0
16110,104.0,101.0,195.0
16111,104.0,101.0,195.0
16112,105.0,100.0,195.0
16113,106.0,99.0,195.0
16114,107.0,98.0,195.0
16115,106.0,99.0,195.0
16116,106.0,99.0,195.0
16117,106.0,99.0,195.0
16118,105.0,100.0,195.0
16119,106.0,99.0,195.0
16120,106.0,99.0,195.0
16121,105.0,100.0,195.0
16122,106.0,99.0,195.0
16123,106.0,99.0,195.0
16124,106.0,99.0,195.0
16125,106.0,99.0,195.0
16126,106.0,99.0,195.0
16127,106.0,99.0,195.0
16128,106.0,99.0,195.0
16129,105.0,100.0,195.0
16130,106.0,99.0,195.0
16131,106.0,99.0,195.0
16132,106.0,99.0,195.0
16133,106.0,99.0,195.0
16134,105.0,100.0,195.0
16135,105.0,100.0,195.0
16136,105.0,100.0,195.0
16137,105.0,100.0,195.0
16138,105.0,100.0,195.0
16139,105.0,100.0,195.0
16140,105.0,100.0,195.0
16141,105.0,100.0,195.0
16142,105.0,100.0,195.0
16143,105.0,100.0,195.0
16144,105.0,100.0,195.0
16145,105.0,100.0,195.0
16146,105.0,100.0,195.0
16147,106.0,99.0,195.0
16148,105.0,100.0,195.0
16149,104.0,101.0,195.0
16150,104.0,101.0,195.0
16151,104.0,101.0,195.0
16152,104.0,101.0,195.0
16153,103.0,102.0,195.0
16154,103.0,102.0,195.0
16155,104.0,101.0,195.0
16156,104.0,101.0,195.0
16157,104.0,101.0,195.0
16158,104.0,101.0,195.0
16159,104.0,101.0,195.0
16160,104.0,101.0,195.0
16161,104.0,101.0,195.0
16162,104.0,101.0,195.0
16163,104.0,101.0,195.0
16164,104.0,101.0,195.0
16165,104.0,101.0,195.0
16166,104.0,101.0,195.0
16167,103.0,102.0,195.0
16168,103.0,102.0,195.0
16169,103.0,102.0,195.0
16170,104.0,101.0,195.0
16171,104.0,101.0,195.0
16172,103.0,102.0,195.0
16173,103.0,102.0,195.0
16174,103.0,102.0,195.0
16175,104.0,101.0,195.0
16176,103.0,102.0,195.0
16177,103.0,102.0,195.0
16178,103.0,102.0,195.0
16179,103.0,102.0,195.0
16180,102.0,103.0,195.0
16181,102.0,103.0,195.0
16182,102.0,103.0,195.0
16183,103.0,102.0,195.0
16184,103.0,102.0,195.0
16185,103.0,102.0,195.0
16186,102.0,103.0,195.0
16187,102.0,103.0,195.0
16188,103.0,102.0,195.0
16189,103.0,102.0,195.0
16190,103.0,102.0,195.0
16191,103.0,102.0,195.0
16192,103.0,102.0,195.0
16193,103.0,102.0,195.0
16194,103.0,102.0,195.0
16195,103.0,102.0,195.0
16196,102.0,103.0,195.0
16197,102.0,103.0,195.0
16198,103.0,102.0,195.0
16199,103.0,102.0,195.0
16200,103.0,102.0,195.0
16201,103.0,102.0,195.0
16202,103.0,102.0,195.0
16203,103.0,102.0,195.0
16204,103.0,102.0,195.0
16205,103.0,102.0,195.0
16206,103.0,102.0,195.0
16207,103.0,102.0,195.0
16208,103.0,102.0,195.0
16209,104.0,101.0,195.0
16210,104.0,101.0,195.0
16211,104.0,101.0,195.0
16212,103.0,102.0,195.0
16213,103.0,102.0,195.0
16214,103.0,102.0,195.0
16215,104.0,101.0,195.0
16216,104.0,101.0,195.0
16217,104.0,101.0,195.0
16218,104.0,101.0,195.0
16219,104.0,101.0,195.0
16220,104.0,101.0,195.0
16221,104.0,101.0,195.0
16222,103.0,102.0,195.0
16223,103.0,102.0,195.0
16224,103.0,102.0,195.0
16225,103.0,102.0,195.0
16226,103.0,102.0,195.0
16227,103.0,102.0,195.0
16228,104.0,101.0,195.0
16229,104.0,101.0,195.0
16230,104.0,101.0,195.0
16231,103.0,102.0,195.0
16232,103.0,102.0,195.0
16233,103.0,102.0,195.0
16234,103.0,102.0,195.0
16235,104.0,101.0,195.0
16236,103.0,102.0,195.0
16237,104.0,101.0,195.0
16238,104.0,101.0,195.0
16239,104.0,101.0,195.0
16240,104.0,101.0,195.0
16241,104.0,101.0,195.0
16242,104.0,101.0,195.0
16243,104.0,101.0,195.0
16244,104.0,101.0,195.0
16245,103.0,102.0,195.0
16246,103.0,102.0,195.0
16247,103.0,102.0,195.0
16248,104.0,101.0,195.0
16249,104.0,101.0,195.0
16250,104.0,101.0,195.0
16251,104.0,101.0,195.0
16252,103.0,102.0,195.0
16253,104.0,101.0,195.0
16254,104.0,101.0,195.0
16255,104.0,101.0,195.0
16256,104.0,101.0,195.0
16257,104.0,101.0,195.0
16258,103.0,102.0,195.0
16259,103.0,102.0,195.0
16260,102.0,103.0,195.0
16261,103.0,102.0,195.0
16262,103.0,101.0,196.0
16263,103.0,101.0,196.0
16264,103.0,101.0,196.0
16265,104.0,100.0,196.0
16266,103.0,101.0,196.0
16267,103.0,101.0,196.0
16268,102.0,102.0,196.0
16269,102.0,102.0,196.0
16270,102.0,102.0,196.0
16271,102.0,102.0,196.0
16272,101.0,103.0,196.0
16273,100.0,104.0,196.0
16274,100.0,104.0,196.0
16275,99.0,105.0,196.0
16276,99.0,105.0,196.0
16277,99.0,105.0,196.0
16278,100.0,104.0,196.0
16279,99.0,105.0,196.0
16280,99.0,105.0,196.0
16281,98.0,106.0,196.0
16282,98.0,106.0,196.0
16283,98.0,106.0,196.0
16284,98.0,105.0,197.0
16285,98.0,105.0,197.0
16286,99.0,104.0,197.0
16287,99.0,104.0,197.0
16288,98.0,105.0,197.0
16289,98.0,105.0,197.0
16290,97.0,106.0,197.0
16291,97.0,106.0,197.0
16292,96.0,107.0,197.0
16293,97.0,106.0,197.0
16294,97.0,106.0,197.0
16295,97.0,106.0,197.0
16296,97.0,106.0,197.0
16297,96.0,107.0,197.0
16298,96.0,107.0,197.0
16299,96.0,107.0,197.0
16300,96.0,107.0,197.0
16301,97.0,106.0,197.0
16302,97.0,106.0,197.0
16303,96.0,107.0,197.0
16304,95.0,108.0,197.0
16305,95.0,108.0,197.0
16306,96.0,107.0,197.0
16307,97.0,106.0,197.0
16308,97.0,106.0,197.0
16309,97.0,106.0,197.0
16310,97.0,106.0,197.0
16311,97.0,106.0,197.0
16312,97.0,106.0,197.0
16313,97.0,106.0,197.0
16314,96.0,107.0,197.0
16315,97.0,106.0,197.0
16316,97.0,106.0,197.0
16317,97.0,106.0,197.0
16318,97.0,106.0,197.0
16319,97.0,106.0,197.0
16320,96.0,106.0,198.0
16321,96.0,106.0,198.0
16322,96.0,106.0,198.0
16323,96.0,106.0,198.0
16324,96.0,106.0,198.0
16325,96.0,106.0,198.0
16326,97.0,105.0,198.0
16327,96.0,106.0,198.0
16328,97.0,105.0,198.0
16329,97.0,105.0,198.0
16330,96.0,106.0,198.0
16331,96.0,106.0,198.0
16332,96.0,106.0,198.0
16333,96.0,106.0,198.0
16334,96.0,106.0,198.0
16335,96.0,106.0,198.0
16336,96.0,106.0,198.0
16337,96.0,106.0,198.0
16338,96.0,106.0,198.0
16339,96.0,106.0,198.0
16340,97.0,105.0,198.0
16341,98.0,104.0,198.0
16342,97.0,105.0,198.0
16343,98.0,104.0,198.0
16344,98.0,104.0,198.0
16345,99.0,103.0,198.0
16346,99.0,103.0,198.0
16347,99.0,103.0,198.0
16348,100.0,102.0,198.0
16349,100.0,102.0,198.0
16350,100.0,102.0,198.0
16351,101.0,101.0,198.0
16352,102.0,100.0,198.0
16353,103.0,99.0,198.0
16354,104.0,98.0,198.0
16355,104.0,98.0,198.0
16356,105.0,97.0,198.0
16357,105.0,97.0,198.0
16358,106.0,96.0,198.0
16359,107.0,95.0,198.0
16360,107.0,95.0,198.0
16361,107.0,95.0,198.0
16362,107.0,95.0,198.0
16363,108.0,94.0,198.0
16364,107.0,95.0,198.0
16365,108.0,94.0,198.0
16366,107.0,95.0,198.0
16367,107.0,95.0,198.0
16368,108.0,94.0,198.0
16369,108.0,94.0,198.0
16370,108.0,94.0,198.0
16371,108.0,94.0,198.0
16372,108.0,94.0,198.0
16373,109.0,93.0,198.0
16374,109.0,93.0,198.0
16375,110.0,92.0,198.0
16376,110.0,92.0,198.0
16377,110.0,92.0,198.0
16378,109.0,93.0,198.0
16379,110.0,92.0,198.0
16380,110.0,92.0,198.0
16381,109.0,93.0,198.0
16382,109.0,93.0,198.0
16383,109.0,94.0,197.0
16384,110.0,93.0,197.0
16385,110.0,93.0,197.0
16386,110.0,93.0,197.0
16387,111.0,92.0,197.0
16388,111.0,92.0,197.0
16389,111.0,92.0,197.0
16390,111.0,92.0,197.0
16391,111.0,92.0,197.0
16392,110.0,93.0,197.0
16393,111.0,92.0,197.0
16394,111.0,92.0,197.0
16395,111.0,92.0,197.0
16396,111.0,92.0,197.0
16397,111.0,92.0,197.0
16398,111.0,92.0,197.0
16399,111.0,92.0,197.0
16400,111.0,92.0,197.0
16401,110.0,93.0,197.0
16402,110.0,93.0,197.0
16403,109.0,94.0,197.0
16404,109.0,94.0,197.0
16405,108.0,95.0,197.0
16406,108.0,95.0,197.0
16407,108.0,95.0,197.0
16408,107.0,96.0,197.0
16409,107.0,96.0,197.0
16410,107.0,96.0,197.0
16411,108.0,96.0,196.0
16412,108.0,96.0,196.0
16413,108.0,96.0,196.0
16414,107.0,97.0,196.0
16415,107.0,97.0,196.0
16416,106.0,98.0,196.0
16417,106.0,98.0,196.0
16418,106.0,98.0,196.0
16419,106.0,98.0,196.0
16420,106.0,98.0,196.0
16421,106.0,98.0,196.0
16422,107.0,97.0,196.0
16423,107.0,97.0,196.0
16424,107.0,97.0,196.0
16425,107.0,97.0,196.0
16426,107.0,97.0,196.0
16427,106.0,98.0,196.0
16428,105.0,99.0,196.0
16429,104.0,100.0,196.0
16430,104.0,100.0,196.0
16431,104.0,100.0,196.0
16432,104.0,100.0,196.0
16433,104.0,100.0,196.0
16434,104.0,100.0,196.0
16435,104.0,100.0,196.0
16436,104.0,100.0,196.0
16437,104.0,100.0,196.0
16438,105.0,99.0,196.0
16439,105.0,99.0,196.0
16440,106.0,98.0,196.0
16441,106.0,98.0,196.0
16442,106.0,98.0,196.0
16443,106.0,98.0,196.0
16444,106.0,98.0,196.0
16445,107.0,97.0,196.0
16446,107.0,97.0,196.0
16447,107.0,97.0,196.0
16448,108.0,96.0,196.0
16449,109.0,95.0,196.0
16450,109.0,95.0,196.0
16451,108.0,96.0,196.0
16452,108.0,96.0,196.0
16453,108.0,96.0,196.0
16454,108.0,96.0,196.0
16455,109.0,95.0,196.0
16456,109.0,95.0,196.0
16457,109.0,95.0,196.0
16458,110.0,94.0,196.0
16459,110.0,94.0,196.0
16460,110.0,94.0,196.0
16461,110.0,94.0,196.0
16462,110.0,94.0,196.0
16463,110.0,94.0,196.0
16464,111.0,93.0,196.0
16465,112.0,92.0,196.0
16466,111.0,93.0,196.0
16467,110.0,94.0,196.0
16468,110.0,95.0,195.0
16469,109.0,96.0,195.0
16470,108.0,97.0,195.0
16471,108.0,97.0,195.0
16472,108.0,97.0,195.0
16473,108.0,97.0,195.0
16474,107.0,98.0,195.0
16475,107.0,98.0,195.0
16476,107.0,98.0,195.0
16477,106.0,99.0,195.0
16478,106.0,99.0,195.0
16479,107.0,98.0,195.0
16480,108.0,97.0,195.0
16481,108.0,97.0,195.0
16482,109.0,96.0,195.0
16483,109.0,96.0,195.0
16484,110.0,95.0,195.0
16485,111.0,94.0,195.0
16486,111.0,94.0,195.0
16487,111.0,94.0,195.0
16488,111.0,94.0,195.0
16489,111.0,94.0,195.0
16490,110.0,95.0,195.0
16491,109.0,96.0,195.0
16492,109.0,96.0,195.0
16493,108.0,97.0,195.0
16494,108.0,97.0,195.0
16495,107.0,98.0,195.0
16496,107.0,98.0,195.0
16497,106.0,99.0,195.0
16498,107.0,98.0,195.0
16499,107.0,98.0,195.0
16500,106.0,99.0,195.0
16501,107.0,98.0,195.0
16502,107.0,98.0,195.0
16503,106.0,99.0,195.0
16504,105.0,100.0,195.0
16505,105.0,100.0,195.0
16506,105.0,100.0,195.0
16507,106.0,99.0,195.0
16508,107.0,98.0,195.0
16509,106.0,99.0,195.0
16510,106.0,99.0,195.0
16511,107.0,98.0,195.0
16512,108.0,97.0,195.0
16513,108.0,97.0,195.0
16514,108.0,97.0,195.0
16515,107.0,98.0,195.0
16516,107.0,98.0,195.0
16517,107.0,98.0,195.0
16518,108.0,97.0,195.0
16519,107.0,98.0,195.0
16520,108.0,97.0,195.0
16521,108.0,97.0,195.0
16522,107.0,98.0,195.0
16523,108.0,97.0,195.0
16524,108.0,97.0,195.0
16525,107.0,98.0,195.0
16526,107.0,98.0,195.0
16527,107.0,98.0,195.0
16528,107.0,98.0,195.0
16529,107.0,98.0,195.0
16530,107.0,98.0,195.0
16531,107.0,98.0,195.0
16532,107.0,98.0,195.0
16533,108.0,97.0,195.0
16534,107.0,98.0,195.0
16535,107.0,98.0,195.0
16536,107.0,98.0,195.0
16537,106.0,99.0,195.0
16538,106.0,99.0,195.0
16539,106.0,99.0,195.0
16540,106.0,99.0,195.0
16541,106.0,99.0,195.0
16542,105.0,100.0,195.0
16543,105.0,100.0,195.0
16544,105.0,100.0,195.0
16545,105.0,100.0,195.0
16546,105.0,100.0,195.0
16547,106.0,99.0,195.0
16548,106.0,99.0,195.0
16549,106.0,99.0,195.0
16550,106.0,99.0,195.0
16551,105.0,100.0,195.0
16552,106.0,99.0,195.0
16553,107.0,98.0,195.0
16554,107.0,98.0,195.0
16555,107.0,98.0,195.0
16556,107.0,98.0,195.0
16557,107.0,98.0,195.0
16558,107.0,98.0,195.0
16559,108.0,97.0,195.0
16560,108.0,97.0,195.0
16561,108.0,97.0,195.0
16562,109.0,96.0,195.0
16563,109.0,96.0,195.0
16564,109.0,96.0,195.0
16565,109.0,96.0,195.0
16566,109.0,96.0,195.0
16567,109.0,96.0,195.0
16568,109.0,96.0,195.0
16569,109.0,96.0,195.0
16570,110.0,95.0,195.0
16571,110.0,95.0,195.0
16572,111.0,94.0,195.0
16573,112.0,93.0,195.0
16574,113.0,92.0,195.0
16575,113.0,92.0,195.0
16576,112.0,93.0,195.0
16577,113.0,92.0,195.0
16578,113.0,92.0,195.0
16579,113.0,92.0,195.0
16580,113.0,92.0,195.0
16581,113.0,92.0,195.0
16582,113.0,92.0,195.0
16583,112.0,93.0,195.0
16584,113.0,92.0,195.0
16585,113.0,92.0,195.0
16586,113.0,92.0,195.0
16587,113.0,92.0,195.0
16588,113.0,92.0,195.0
16589,113.0,92.0,195.0
16590,113.0,92.0,195.0
16591,113.0,92.0,195.0
16592,114.0,91.0,195.0
16593,114.0,91.0,195.0
16594,115.0,90.0,195.0
16595,115.0,90.0,195.0
16596,115.0,90.0,195.0
16597,114.0,91.0,195.0
16598,114.0,91.0,195.0
16599,114.0,91.0,195.0
16600,114.0,91.0,195.0
16601,114.0,91.0,195.0
16602,114.0,91.0,195.0
16603,113.0,92.0,195.0
16604,114.0,91.0,195.0
16605,114.0,91.0,195.0
16606,114.0,91.0,195.0
16607,114.0,91.0,195.0
16608,115.0,90.0,195.0
16609,115.0,90.0,195.0
16610,114.0,91.0,195.0
16611,115.0,91.0,194.0
16612,116.0,90.0,194.0
16613,115.0,91.0,194.0
16614,115.0,91.0,194.0
16615,116.0,90.0,194.0
16616,116.0,90.0,194.0
16617,116.0,90.0,194.0
16618,116.0,90.0,194.0
16619,116.0,90.0,194.0
16620,116.0,90.0,194.0
16621,115.0,91.0,194.0
16622,115.0,91.0,194.0
16623,115.0,91.0,194.0
16624,114.0,92.0,194.0
16625,114.0,92.0,194.0
16626,113.0,93.0,194.0
16627,113.0,93.0,194.0
16628,113.0,93.0,194.0
16629,113.0,93.0,194.0
16630,114.0,93.0,193.0
16631,113.0,94.0,193.0
16632,113.0,94.0,193.0
16633,112.0,95.0,193.0
16634,113.0,94.0,193.0
16635,113.0,94.0,193.0
16636,113.0,94.0,193.0
16637,113.0,94.0,193.0
16638,113.0,94.0,193.0
16639,112.0,95.0,193.0
16640,111.0,96.0,193.0
16641,111.0,96.0,193.0
16642,111.0,96.0,193.0
16643,111.0,96.0,193.0
16644,111.0,96.0,193.0
16645,110.0,97.0,193.0
16646,110.0,97.0,193.0
16647,109.0,98.0,193.0
16648,109.0,98.0,193.0
16649,109.0,98.0,193.0
16650,109.0,98.0,193.0
16651,109.0,98.0,193.0
16652,108.0,99.0,193.0
16653,107.0,100.0,193.0
16654,106.0,101.0,193.0
16655,105.0,102.0,193.0
16656,105.0,102.0,193.0
16657,104.0,103.0,193.0
16658,105.0,102.0,193.0
16659,106.0,101.0,193.0
16660,106.0,101.0,193.0
16661,106.0,101.0,193.0
16662,106.0,101.0,193.0
16663,107.0,100.0,193.0
16664,107.0,100.0,193.0
16665,108.0,99.0,193.0
16666,108.0,99.0,193.0
16667,107.0,100.0,193.0
16668,108.0,99.0,193.0
16669,108.0,99.0,193.0
16670,108.0,99.0,193.0
16671,108.0,99.0,193.0
16672,108.0,99.0,193.0
16673,108.0,99.0,193.0
16674,108.0,99.0,193.0
16675,108.0,99.0,193.0
16676,109.0,98.0,193.0
16677,108.0,99.0,193.0
16678,109.0,98.0,193.0
16679,109.0,98.0,193.0
16680,109.0,98.0,193.0
16681,109.0,98.0,193.0
16682,110.0,97.0,193.0
16683,110.0,97.0,193.0
16684,109.0,98.0,193.0
16685,109.0,98.0,193.0
16686,108.0,99.0,193.0
16687,108.0,99.0,193.0
16688,108.0,99.0,193.0
16689,108.0,99.0,193.0
16690,108.0,99.0,193.0
16691,108.0,99.0,193.0
16692,108.0,99.0,193.0
16693,108.0,99.0,193.0
16694,108.0,99.0,193.0
16695,108.0,99.0,193.0
16696,108.0,99.0,193.0
16697,108.0,99.0,193.0
16698,109.0,98.0,193.0
16699,109.0,98.0,193.0
16700,108.0,99.0,193.0
16701,108.0,99.0,193.0
16702,108.0,99.0,193.0
16703,108.0,99.0,193.0
16704,107.0,100.0,193.0
16705,107.0,100.0,193.0
16706,107.0,100.0,193.0
16707,107.0,100.0,193.0
16708,107.0,100.0,193.0
16709,106.0,100.0,194.0
16710,106.0,100.0,194.0
16711,105.0,101.0,194.0
16712,105.0,101.0,194.0
16713,105.0,101.0,194.0
16714,105.0,101.0,194.0
16715,106.0,100.0,194.0
16716,105.0,101.0,194.0
16717,106.0,100.0,194.0
16718,105.0,101.0,194.0
16719,104.0,101.0,195.0
16720,104.0,101.0,195.0
16721,104.0,101.0,195.0
16722,103.0,102.0,195.0
16723,103.0,102.0,195.0
16724,102.0,103.0,195.0
16725,102.0,103.0,195.0
16726,102.0,103.0,195.0
16727,103.0,102.0,195.0
16728,102.0,103.0,195.0
16729,102.0,103.0,195.0
16730,102.0,103.0,195.0
16731,102.0,103.0,195.0
16732,101.0,104.0,195.0
16733,102.0,103.0,195.0
16734,102.0,103.0,195.0
16735,102.0,103.0,195.0
16736,102.0,103.0,195.0
16737,102.0,103.0,195.0
16738,101.0,104.0,195.0
16739,101.0,104.0,195.0
16740,102.0,103.0,195.0
16741,102.0,103.0,195.0
16742,101.0,104.0,195.0
16743,102.0,103.0,195.0
16744,102.0,103.0,195.0
16745,102.0,103.0,195.0
16746,101.0,104.0,195.0
16747,101.0,104.0,195.0
16748,101.0,104.0,195.0
16749,101.0,104.0,195.0
16750,100.0,105.0,195.0
16751,99.0,106.0,195.0
16752,99.0,106.0,195.0
16753,100.0,105.0,195.0
16754,100.0,105.0,195.0
16755,100.0,105.0,195.0
16756,99.0,105.0,196.0
16757,98.0,106.0,196.0
16758,99.0,105.0,196.0
16759,100.0,104.0,196.0
16760,99.0,105.0,196.0
16761,99.0,105.0,196.0
16762,99.0,105.0,196.0
16763,99.0,105.0,196.0
16764,98.0,106.0,196.0
16765,98.0,106.0,196.0
16766,98.0,106.0,196.0
16767,98.0,106.0,196.0
16768,99.0,105.0,196.0
16769,98.0,106.0,196.0
16770,98.0,106.0,196.0
